"","STATE","YEAR","P017","P1824","P2565","P65"
"256",29,2015,0.2294657094326,0.0958807661373082,0.516900121676979,0.157753402753113
"257",29,2016,0.228314964515539,0.094033039988971,0.516124441609955,0.161527553885535
"258",29,2017,0.227072265298827,0.0923190050505789,0.515427197326939,0.165181532323655
"259",29,2018,0.225571221896486,0.0911017015113348,0.514085696762001,0.169241379830178
"260",29,2019,0.223991702618771,0.0902820714099746,0.512149841866309,0.173576384104945
"261",30,2010,0.226335664009743,0.0948093225705459,0.52946611940858,0.149388894011131
"262",30,2011,0.224674825076233,0.0959391905772786,0.527827682466536,0.151558301879952
"263",30,2012,0.222925291799993,0.0968818986479525,0.522778354036987,0.157414455515067
"264",30,2013,0.222224313135115,0.0973872392686647,0.518622110413406,0.161766337182814
"265",30,2014,0.221477545086637,0.0969716317629956,0.51497092452163,0.166579898628738
"266",30,2015,0.220610034263052,0.0959540769915521,0.511990120397911,0.171445768347485
"267",30,2016,0.219655737278159,0.0948954513856416,0.508878460970349,0.17657035036585
"268",30,2017,0.218519842688595,0.0931273984030509,0.506841139315934,0.18151161959242
"269",30,2018,0.216392347765544,0.0915549383551083,0.50439455757859,0.187658156300758
"270",30,2019,0.214592895156574,0.0905017475312542,0.501107286121044,0.193798071191128
"271",31,2010,0.252243636696827,0.0991117629275556,0.512955949169291,0.135688651206327
"272",31,2011,0.251393228712076,0.0991374419578955,0.51346478633523,0.136004542994798
"273",31,2012,0.250423707246179,0.0996895159936625,0.510529598861595,0.139357177898564
"274",31,2013,0.249932076364996,0.0999168776110249,0.508451852230451,0.141699193793528
"275",31,2014,0.249580395120141,0.100558316133494,0.50524005457667,0.144621234169695
"276",31,2015,0.249680060613392,0.100468395506629,0.502309081609481,0.147542462270498
"277",31,2016,0.249530790862271,0.100061613321116,0.499670869011133,0.150736726805481
"278",31,2017,0.249274333020126,0.0986351908941495,0.498057904611062,0.154032571474662
"279",31,2018,0.248168195146557,0.0979875550349165,0.496014349072881,0.157829900745645
"280",31,2019,0.246951581670949,0.097318035089685,0.493650544168673,0.162079839070693
"281",32,2010,0.246456527910091,0.0912021425057627,0.54080027405526,0.121541055528887
"282",32,2011,0.243513083426327,0.0905839465244522,0.540230323396145,0.125672646653076
"283",32,2012,0.239871177385841,0.0906479891688862,0.537362620871855,0.132118212573418
"284",32,2013,0.237414335425246,0.0897756783881782,0.535186966032291,0.137623020154285
"285",32,2014,0.235256861716384,0.0882211003837885,0.533941117263639,0.142580920636188
"286",32,2015,0.233728507855227,0.0856656940496921,0.533596954202031,0.14700884389305
"287",32,2016,0.232281024830049,0.0835942341352872,0.53329190576122,0.150832835273444
"288",32,2017,0.230331806090519,0.082213248248436,0.533054042901363,0.154400902759683
"289",32,2018,0.22815806589991,0.0814055562148891,0.532659884886992,0.157776492998209
"290",32,2019,0.225664632237209,0.0806544361976184,0.532091216027998,0.161589715537174
"291",33,2010,0.217410975330637,0.0936444244715093,0.552535029309268,0.136409570888585
"292",33,2011,0.21338053709709,0.0950678844954453,0.551681596146813,0.139869982260652
"293",33,2012,0.208895568469523,0.0963946140337216,0.547642789265867,0.147067028230888
"294",33,2013,0.205100960439144,0.0971826766269999,0.544166843379822,0.153549519554034
"295",33,2014,0.201041779283338,0.0980065347700217,0.541593841219503,0.159357844727137
"296",33,2015,0.198378853014908,0.0972763112350476,0.540074651578517,0.164270184171528
"297",33,2016,0.195729314426093,0.0963096873503761,0.538563252594227,0.169397745629304
"298",33,2017,0.193145545829329,0.0947088749448029,0.537287236213723,0.174858343012145
"299",33,2018,0.19064843705511,0.0925098305746588,0.53617437002601,0.180667362344221
"300",33,2019,0.187906266609541,0.0908837269564475,0.534326261809798,0.186883744624214
"301",34,2010,0.234532154276092,0.0872834003334954,0.542748750188555,0.135435695201857
"302",34,2011,0.232166757060991,0.0879481025072774,0.542650794005377,0.137234346426355
"303",34,2012,0.22959147582523,0.0884958206141235,0.53995947433667,0.141953229223976
"304",34,2013,0.227334480470043,0.0890182306124553,0.538232226463956,0.145415062453546
"305",34,2014,0.225687487584234,0.0888758235909214,0.536648744295241,0.148787944529604
"306",34,2015,0.223955935788795,0.0883607314234628,0.535596220293965,0.152087112493777
"307",34,2016,0.222457142502484,0.0875223364537131,0.534406912494139,0.155613608549664
"308",34,2017,0.221196572145102,0.0866186238220481,0.533390490536108,0.158794313496742
"309",34,2018,0.219810959832513,0.085582121687595,0.532193629295435,0.162413289184456
"310",34,2019,0.218484229773794,0.0846560655739183,0.530560941556641,0.166298763095647
"311",35,2010,0.252547834608468,0.0978965630777803,0.516051211913988,0.133504390399763
"312",35,2011,0.250181730597629,0.0986288105992346,0.514955110245059,0.136234348558077
"313",35,2012,0.247521754705183,0.0995150300195405,0.511009575493371,0.141953639781906
"314",35,2013,0.24491751192435,0.0997864991878889,0.50815598112497,0.147140007762791
"315",35,2014,0.242551503181242,0.0989892443503709,0.505697537920189,0.152761714548198
"316",35,2015,0.240211453303501,0.0974039505999343,0.504128623825747,0.158255972270818
"317",35,2016,0.237867450317068,0.0955694166711943,0.502927870859235,0.163635262152503
"318",35,2017,0.234821803721128,0.0940117935390328,0.501635000254793,0.169531402485047
"319",35,2018,0.23152493718433,0.0928946335308101,0.500178992825391,0.175401436459469
"320",35,2019,0.228200620188051,0.092121808539719,0.49858668868881,0.18109088258342
"321",36,2010,0.222961642336411,0.101964051774479,0.539387772945689,0.135686532943422
"322",36,2011,0.220591535831362,0.101844122743523,0.540364918089908,0.137199423335207
"323",36,2012,0.218255799655301,0.101265008579621,0.538857702026876,0.141621489738202
"324",36,2013,0.216166152187735,0.100340534677812,0.538342039389654,0.145151273744799
"325",36,2014,0.214347472543308,0.0988675818370799,0.537804461330923,0.148980484288689
"326",36,2015,0.213045386022747,0.0965098768961108,0.537691997832005,0.152752739249138
"327",36,2016,0.211666780137894,0.094465689488153,0.537133828985855,0.156733701388097
"328",36,2017,0.210268500990231,0.0928232333339212,0.535969502568927,0.160938763106921
"329",36,2018,0.20869509625228,0.0915373828632551,0.534591534819472,0.165175986064993
"330",36,2019,0.207337918082383,0.0902350898162231,0.53277281651082,0.169654175590573
"331",37,2010,0.240997003429044,0.095390613223258,0.532284996535674,0.131327386812024
"332",37,2011,0.238684144453279,0.0959798301041972,0.531597480855338,0.133738544587187
"333",37,2012,0.236404738692894,0.096244655450686,0.527887767341513,0.139462838514907
"334",37,2013,0.234240623522263,0.0959806379755822,0.525728695014837,0.144050043487317
"335",37,2014,0.232371041257211,0.094826243085967,0.524338037279121,0.148464678377701
"336",37,2015,0.230365244922241,0.0937029981655561,0.523558482822586,0.152373274089617
"337",37,2016,0.228340307444847,0.0927826904012072,0.5226922724721,0.156184729681845
"338",37,2017,0.226262009567628,0.0917166941361672,0.521958111363738,0.160063184932467
"339",37,2018,0.223819484142893,0.091652699349201,0.520444953665002,0.164082862842903
"340",37,2019,0.221420205358492,0.0910323840467499,0.519020827458638,0.16852658313612
"341",38,2010,0.225415394668021,0.117208212128161,0.511036976757082,0.146339416446736
"342",38,2011,0.225218556795277,0.118853021015955,0.510733575248563,0.145194846940205
"343",38,2012,0.226851157586314,0.11996620101743,0.50787873894035,0.145303902455906
"344",38,2013,0.228791978911324,0.121182892189322,0.506413819074724,0.14361130982463
"345",38,2014,0.230840745284466,0.120625397068811,0.505268692356562,0.143265165290161
"346",38,2015,0.233239243496285,0.118140770536848,0.505340089233587,0.143279896733279
"347",38,2016,0.23473208884511,0.114173407495838,0.504257295352709,0.146837208306343
"348",38,2017,0.235828125355241,0.110923580806466,0.501906434265799,0.151341859572493
"349",38,2018,0.237118577933086,0.108424878180654,0.499226934893402,0.155229608992858
"350",38,2019,0.238671483281604,0.105876773609825,0.496692882510892,0.158758860597679
"351",39,2010,0.236213325385385,0.095483461541998,0.527263504153503,0.141039708919114
"352",39,2011,0.233593912965224,0.0961450062882089,0.527682597778484,0.142578482968083
"353",39,2012,0.231304580267864,0.0965968409632416,0.524421458803315,0.147677119965579
"354",39,2013,0.229449334876461,0.0966741488633788,0.522458348615033,0.151418167645128
"355",39,2014,0.227949341983705,0.0957215613660599,0.521061472763354,0.155267623886881
"356",39,2015,0.226640911042049,0.0943728169734896,0.520214630588003,0.158771641396458
"357",39,2016,0.225181243989966,0.0930758993857476,0.519094262186148,0.162648594438138
"358",39,2017,0.223862010146596,0.0920503456819287,0.517577829936028,0.166509814235448
"359",39,2018,0.222286121959782,0.0912046572795191,0.515839440281724,0.170669780478975
"360",39,2019,0.220714360993399,0.0906690138584139,0.513423109821879,0.175193515326308
"361",40,2010,0.249385722416674,0.099452196648071,0.514864473418607,0.136297607516648
"362",40,2011,0.248720608805038,0.0998500303525814,0.514413956077092,0.137015404765289
"363",40,2012,0.247788668797579,0.100658763887982,0.51096289304068,0.140589674273758
"364",40,2013,0.247674304509532,0.100500473385505,0.508925691523842,0.142899530581121
"365",40,2014,0.247459986082116,0.0995608220623091,0.507544815199263,0.145434376656312
"366",40,2015,0.247060498710904,0.098461952069943,0.506784492603023,0.14769305661613
"367",40,2016,0.246146181799201,0.0967736570422921,0.506337185232493,0.150742975926014
"368",40,2017,0.244952848610506,0.0952873147222341,0.505537630121273,0.154222206545987
"369",40,2018,0.243448772594925,0.0947461635302255,0.504051222304065,0.157753841570785
"370",40,2019,0.241823488792083,0.0946354934782703,0.502238840653618,0.161302177076029
"371",41,2010,0.22586001673298,0.0934837875787879,0.540644240579353,0.140011955108879
"372",41,2011,0.223504515526022,0.0937004928965667,0.540415114598646,0.142379876978766
"373",41,2012,0.220987423653141,0.093686110274148,0.536858998214232,0.148467467858479
"374",41,2013,0.218824155466337,0.0929340347665571,0.53456706600605,0.153674743761056
"375",41,2014,0.217149792974725,0.0920003757209524,0.532308466901964,0.158541364402359
"376",41,2015,0.215112241411919,0.090242658339918,0.531686423258281,0.162958676989881
"377",41,2016,0.212898050371519,0.0888725955022424,0.531537978269613,0.166691375856626
"378",41,2017,0.210658747472328,0.0876415846566737,0.530651783243447,0.171047884627551
"379",41,2018,0.207946159752515,0.0870242984097679,0.528588454552611,0.176441087285106
"380",41,2019,0.20558135385979,0.0860343264270216,0.526641105073143,0.181743214640046
"381",42,2010,0.219384272761651,0.0992787166414025,0.526795805500794,0.154541205096153
"382",42,2011,0.216976724595909,0.0996507162432766,0.528064346529431,0.155308212631384
"383",42,2012,0.214743271487474,0.0993531972694644,0.525928418700515,0.159975112542547
"384",42,2013,0.21288011565143,0.0984771172856688,0.525158869557086,0.163483897505816
"385",42,2014,0.211497391199169,0.0968883021400468,0.524596678194487,0.167017628466297
"386",42,2015,0.210476163124506,0.0948282075177655,0.524348579300043,0.170347050057685
"387",42,2016,0.209390748618597,0.0930895667210564,0.523257442147461,0.174262242512887
"388",42,2017,0.208443712080695,0.0914654239780036,0.521835902256874,0.178254961684427
"389",42,2018,0.207166840437621,0.0903852556777771,0.519957216392515,0.182490687492087
"390",42,2019,0.205898518774334,0.0892171713797,0.517839878390273,0.187044431455693
"391",44,2010,0.212821330793953,0.114134983930484,0.52789810736817,0.145145577907392
"392",44,2011,0.210200492772824,0.114363327026731,0.528851038683143,0.146585141517302
"393",44,2012,0.207013586503914,0.114432150760226,0.527144930639827,0.151409332096033
"394",44,2013,0.204400968688892,0.112822757528035,0.527751794881554,0.155024478901518
"395",44,2014,0.201917290695607,0.111445848991493,0.528294963119153,0.158341897193747
"396",44,2015,0.200216766097022,0.10957336058755,0.528957763886578,0.16125210942885
"397",44,2016,0.198529802935074,0.107803368267455,0.528866249686505,0.164800579110966
"398",44,2017,0.196645492243545,0.106520784334603,0.528135807844487,0.168697915577366
"399",44,2018,0.195445108250084,0.104411798196338,0.527510399902833,0.172632693650745
"400",44,2019,0.193836557875878,0.102799237864124,0.526057653114425,0.177306551145574
"401",45,2010,0.234890485689194,0.0998416621232946,0.526582807444818,0.138685044742693
"402",45,2011,0.232451449272544,0.0998248504876572,0.525431251115482,0.142292449124317
"403",45,2012,0.230245007734722,0.099756725356407,0.521140288377805,0.148857978531066
"404",45,2013,0.228082544308104,0.0989394340698416,0.518960212210577,0.154017809411477
"405",45,2014,0.226511887350173,0.0968472948233928,0.517504699076122,0.159136118750312
"406",45,2015,0.224946846296021,0.0941745107117546,0.517093497334378,0.163785145657846
"407",45,2016,0.223146553266516,0.0919424411285364,0.516212830221823,0.168698175383124
"408",45,2017,0.22146660615672,0.0900513658795757,0.51502990405052,0.173452123913184
"409",45,2018,0.219478656933195,0.0883758359661988,0.513755020159963,0.178390486940643
"410",45,2019,0.217513577820915,0.0873444801541972,0.511671893900916,0.183470048123972
"411",46,2010,0.250136941448145,0.0990348243641301,0.507045252840073,0.143782981347652
"412",46,2011,0.248937925043496,0.0995727298681587,0.507881682043674,0.143607663044672
"413",46,2012,0.247767001526033,0.0998358248895253,0.506694776531397,0.145702397053045
"414",46,2013,0.247764525220925,0.0993921893107346,0.504594943892564,0.148248341575777
"415",46,2014,0.248063133968095,0.0983801401899554,0.501793471126475,0.151763254715475
"416",46,2015,0.248291876925825,0.0973283474394019,0.498898857020639,0.155480918614135
"417",46,2016,0.248655881138123,0.0963297788792126,0.496118024165634,0.15889631581703
"418",46,2017,0.248410661765129,0.0949439087540992,0.494435734603807,0.162209694876965
"419",46,2018,0.247273018103709,0.0936994064451262,0.491919313098768,0.167108262352397
"420",46,2019,0.246370841447306,0.0922053663430156,0.489077344881275,0.172346447328404
"421",47,2010,0.235887346224548,0.0950608157926632,0.533594507514544,0.135457330468245
"422",47,2011,0.233821353464935,0.0955847101588101,0.533049925672902,0.137544010703353
"423",47,2012,0.232023458513113,0.0963083140196905,0.529026923692485,0.142641303774711
"424",47,2013,0.230494831340008,0.0962653847924395,0.526461673070786,0.146778110796767
"425",47,2014,0.229311113071021,0.0951233784410794,0.524793103844959,0.150772404642941
"426",47,2015,0.22820345647861,0.0933568589711486,0.524216402784655,0.154223281765586
"427",47,2016,0.226829813493226,0.091589649175157,0.523952888886071,0.157627648445545
"428",47,2017,0.225229435567424,0.0904490278235009,0.523648166802864,0.160673369806211
"429",47,2018,0.223424359416457,0.0899056618306653,0.522647056035285,0.164022922717593
"430",47,2019,0.22178643202537,0.0888849461495405,0.521394411783843,0.167934210041247
"431",48,2010,0.273848453098172,0.101041939002462,0.520757671597333,0.104351936302033
"432",48,2011,0.271576196429968,0.101262674441691,0.521333303617602,0.105827825510739
"433",48,2012,0.269392399510258,0.101479683323461,0.519730164286629,0.109397752879652
"434",48,2013,0.26761215673011,0.101376126355662,0.518803650415658,0.112208066498571
"435",48,2014,0.266075796219779,0.10091057969806,0.518263793366957,0.114749830715203
"436",48,2015,0.264675258686111,0.0996705136898544,0.518547383660212,0.117106843963823
"437",48,2016,0.2631566053965,0.0980607683218476,0.5190055194123,0.119777106869352
"438",48,2017,0.261238549080262,0.0967519479139183,0.519303976418322,0.122705526587497
"439",48,2018,0.258674483551117,0.0961808834767956,0.519163373869323,0.125981259102764
"440",48,2019,0.256212027243159,0.0957895424959711,0.518702387765176,0.129296042495694
"441",49,2010,0.315664055220316,0.11443617462356,0.479194506283507,0.0907052638726165
"442",49,2011,0.314055319394405,0.114050049388501,0.479950476187763,0.0919441550293304
"443",49,2012,0.312055741346778,0.114453285086535,0.478437663406239,0.0950533101604485
"444",49,2013,0.310274550151998,0.11469719551789,0.477477262567689,0.0975509917624237
"445",49,2014,0.308299245194459,0.113521689061596,0.477846689334483,0.100332376409462
"446",49,2015,0.305903267320447,0.112731843768717,0.478477702720634,0.102887186190202
"447",49,2016,0.303092628704763,0.111791424885259,0.479853360440511,0.105262585969467
"448",49,2017,0.299421379877868,0.111655016322539,0.48114704753883,0.107776556260763
"449",49,2018,0.295256506388483,0.112185518337175,0.481679975278789,0.110877999995554
"450",49,2019,0.290893187384415,0.112811765881941,0.482000049982506,0.114294996751137
"451",50,2010,0.206271821647074,0.103907876613601,0.5432012556456,0.146619046093725
"452",50,2011,0.202738020163962,0.105583804969946,0.541842216598948,0.149835958267145
"453",50,2012,0.199661384932429,0.106331206464063,0.537136544367687,0.156870864235822
"454",50,2013,0.196709964737063,0.107323373604908,0.532962694177939,0.163003967480091
"455",50,2014,0.194503810928022,0.107780184455,0.528599169776403,0.169116834840575
"456",50,2015,0.192191995081975,0.108694434082937,0.524342782494265,0.174770788340823
"457",50,2016,0.189691062495285,0.108506093206071,0.520635689993596,0.181167154305047
"458",50,2017,0.187426251795608,0.107864765031808,0.517446260004104,0.187262723168479
"459",50,2018,0.184989724039975,0.106566995732511,0.514452071704078,0.193991208523436
"460",50,2019,0.182871176114864,0.105536101838737,0.511022317325322,0.200570404721078
"461",51,2010,0.234561353524616,0.097502974606365,0.543554446266703,0.124381225602316
"462",51,2011,0.232474031034826,0.0976146681497849,0.543400737102767,0.126510563712623
"463",51,2012,0.230589768651056,0.0976062337049864,0.540268468012359,0.131535529631598
"464",51,2013,0.22901902215686,0.0969955385465913,0.538152510754884,0.135832928541665
"465",51,2014,0.227481427478353,0.0962635853652824,0.536214221300916,0.140040765855449
"466",51,2015,0.226279365374854,0.0949756176309325,0.534647373108179,0.144097643886034
"467",51,2016,0.225392866833489,0.093595465645633,0.53261225843408,0.148399409086798
"468",51,2017,0.224011799296986,0.0928100069841568,0.530839986165813,0.152338207553045
"469",51,2018,0.222507656768793,0.0918365083703353,0.528876786241522,0.156779048619349
"470",51,2019,0.220990389352138,0.0909810927094274,0.526642933387679,0.161385584550756
"471",53,2010,0.236167155573991,0.0952086087478104,0.544217265839254,0.124406969838944
"472",53,2011,0.234144623435452,0.0951749184680165,0.54393073464251,0.126749723454022
"473",53,2012,0.231876283290373,0.0952617846673422,0.540824289539211,0.132037642503073
"474",53,2013,0.230529981736741,0.0940704669812351,0.538799839286797,0.136599711995227
"475",53,2014,0.22876900012297,0.0928287590597239,0.537628766372201,0.140773474445105
"476",53,2015,0.227044415535571,0.0905335346921254,0.537757656901553,0.144664392870751
"477",53,2016,0.225525493298041,0.0884394443963334,0.537906910544009,0.148128151761616
"478",53,2017,0.223976429517425,0.0867094637110133,0.537880241174975,0.151433865596587
"479",53,2018,0.221920966080176,0.0856198567443618,0.536838578964458,0.155620598211004
"480",53,2019,0.219902841564896,0.0847278200547186,0.535410175652899,0.159959162727487
"481",54,2010,0.2090822113661,0.0911628072721618,0.538773200641001,0.160981780720737
"482",54,2011,0.207911512880825,0.09222243432327,0.537480412108741,0.162385640687164
"483",54,2012,0.207181136755504,0.0928022085523192,0.531973505564769,0.168043149127407
"484",54,2013,0.20637566413168,0.0932351005906811,0.527533902225351,0.172855333052288
"485",54,2014,0.205978486408866,0.0925248900703215,0.523325327462482,0.17817129605833
"486",54,2015,0.205381643813592,0.0906256042793297,0.520894213909994,0.183098537997084
"487",54,2016,0.204486736727985,0.0887052353640624,0.518224977267958,0.188583050639994
"488",54,2017,0.20335463478699,0.0872194031371232,0.515174325920501,0.194251636155386
"489",54,2018,0.202091697535656,0.0864594192933035,0.511759421511434,0.199689461659606
"490",54,2019,0.200743533857086,0.0858279700040644,0.508529033439483,0.204899462699366
"491",55,2010,0.235138212417327,0.0964927985750159,0.531155172092372,0.137213816915285
"492",55,2011,0.232629745246904,0.0969114480161335,0.531699349041874,0.138759457695088
"493",55,2012,0.23033546006479,0.0975788567918991,0.528598919951852,0.143486763191458
"494",55,2013,0.228275289029691,0.0981265525000985,0.526303681489856,0.147294476980354
"495",55,2014,0.226512973413336,0.0982764916367928,0.523796899031424,0.151413635918448
"496",55,2015,0.22492371443408,0.0979855747772218,0.521638702528843,0.155452008259855
"497",55,2016,0.223291752843735,0.0972477703443888,0.519537792222806,0.15992268458907
"498",55,2017,0.221734491192935,0.0958890569826243,0.517827795023945,0.164548656800496
"499",55,2018,0.219667514528623,0.0947832025475828,0.516150323099495,0.169398959824299
"500",55,2019,0.21764942008086,0.0937407637033992,0.513808735972858,0.174801080242883
"501",56,2010,0.241364751404247,0.0985137164570763,0.534442122590334,0.125679409548343
"502",56,2011,0.239982768340549,0.0977843489730144,0.53414421409805,0.128088668588387
"503",56,2012,0.237952837233322,0.0988477992337272,0.530968448820931,0.13223091471202
"504",56,2013,0.237876952689662,0.0991943022325586,0.5266892785005,0.136239466577279
"505",56,2014,0.238783304082517,0.0970212486906161,0.522763002807733,0.141432444419134
"506",56,2015,0.239518522269117,0.0945585738977006,0.519670524507271,0.146252379325911
"507",56,2016,0.238752443624549,0.0921917591343374,0.517010724414218,0.152045072826895
"508",56,2017,0.236543491172558,0.0900840196034164,0.513827285704858,0.159545203519168
"509",56,2018,0.234180839638718,0.0894990330873842,0.51004771030567,0.166272416968229
"510",56,2019,0.232312195460902,0.089154282438571,0.506247557173009,0.172285964927519
